id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
1,8.1,b'8.1-lda_feature.current_user_utterance__topic_1',0.0000,30,1.0000,0
64,8.2.1,b'8.2.1-lda_similarity.next_user_utterance_pairs__cosine',0.0000,0,0.1802,1
0,8.1,b'8.1-lda_feature.current_user_utterance__topic_0',0.0000,64,0.1717,2
12,8.1,b'8.1-lda_feature.current_user_utterance__topic_2',0.0000,19,0.0534,3
28,8.1,b'8.1-lda_feature.current_user_utterance__topic_34',0.0000,3,0.0402,4
7,8.1,b'8.1-lda_feature.current_user_utterance__topic_15',0.0000,24,0.0287,5
16,8.1,b'8.1-lda_feature.current_user_utterance__topic_23',0.0000,15,0.0281,6
18,8.1,b'8.1-lda_feature.current_user_utterance__topic_25',0.0000,13,0.0255,7
25,8.1,b'8.1-lda_feature.current_user_utterance__topic_31',0.0000,6,0.0237,8
5,8.1,b'8.1-lda_feature.current_user_utterance__topic_13',0.0000,26,0.0231,9
35,8.1,b'8.1-lda_feature.current_user_utterance__topic_40',0.0000,62,0.0194,10
15,8.1,b'8.1-lda_feature.current_user_utterance__topic_22',0.0000,16,0.0176,11
8,8.1,b'8.1-lda_feature.current_user_utterance__topic_16',0.0000,23,0.0166,12
27,8.1,b'8.1-lda_feature.current_user_utterance__topic_33',0.0000,4,0.0149,13
2,8.1,b'8.1-lda_feature.current_user_utterance__topic_10',0.0000,29,0.0142,14
34,8.1,b'8.1-lda_feature.current_user_utterance__topic_4',0.0000,63,0.0135,15
13,8.1,b'8.1-lda_feature.current_user_utterance__topic_20',0.0000,18,0.0131,16
3,8.1,b'8.1-lda_feature.current_user_utterance__topic_11',0.0000,28,0.0129,17
10,8.1,b'8.1-lda_feature.current_user_utterance__topic_18',0.0000,21,0.0121,18
21,8.1,b'8.1-lda_feature.current_user_utterance__topic_28',0.0000,10,0.0095,19
11,8.1,b'8.1-lda_feature.current_user_utterance__topic_19',0.0000,20,0.0088,20
33,8.1,b'8.1-lda_feature.current_user_utterance__topic_39',0.0000,34,0.0087,21
42,8.1,b'8.1-lda_feature.current_user_utterance__topic_47',0.0000,55,0.0085,22
39,8.1,b'8.1-lda_feature.current_user_utterance__topic_44',0.0000,58,0.0071,23
20,8.1,b'8.1-lda_feature.current_user_utterance__topic_27',0.0000,11,0.0071,24
48,8.1,b'8.1-lda_feature.current_user_utterance__topic_8',0.0000,49,0.0066,25
4,8.1,b'8.1-lda_feature.current_user_utterance__topic_12',0.0000,27,0.0063,26
36,8.1,b'8.1-lda_feature.current_user_utterance__topic_41',0.0000,61,0.0060,27
24,8.1,b'8.1-lda_feature.current_user_utterance__topic_30',0.0000,7,0.0055,28
51,8.1,b'8.1-lda_feature.next_system_utterance__topic_1',0.0000,46,0.0054,29
58,8.1,b'8.1-lda_feature.next_system_utterance__topic_16',0.0000,39,0.0045,30
49,8.1,b'8.1-lda_feature.current_user_utterance__topic_9',0.0000,48,0.0044,31
14,8.1,b'8.1-lda_feature.current_user_utterance__topic_21',0.0000,17,0.0037,32
32,8.1,b'8.1-lda_feature.current_user_utterance__topic_38',0.0000,32,0.0036,33
19,8.1,b'8.1-lda_feature.current_user_utterance__topic_26',0.0000,12,0.0035,34
54,8.1,b'8.1-lda_feature.next_system_utterance__topic_12',0.0000,43,0.0035,35
52,8.1,b'8.1-lda_feature.next_system_utterance__topic_10',0.0000,45,0.0035,36
9,8.1,b'8.1-lda_feature.current_user_utterance__topic_17',0.0000,22,0.0029,37
26,8.1,b'8.1-lda_feature.current_user_utterance__topic_32',0.0000,5,0.0028,38
6,8.1,b'8.1-lda_feature.current_user_utterance__topic_14',0.0000,25,0.0027,39
22,8.1,b'8.1-lda_feature.current_user_utterance__topic_29',0.0000,9,0.0024,40
23,8.1,b'8.1-lda_feature.current_user_utterance__topic_3',0.0000,8,0.0022,41
63,8.1,b'8.1-lda_feature.next_system_utterance__topic_20',0.0000,33,0.0022,42
17,8.1,b'8.1-lda_feature.current_user_utterance__topic_24',0.0000,14,0.0022,43
50,8.1,b'8.1-lda_feature.next_system_utterance__topic_0',0.0000,47,0.0021,44
31,8.1,b'8.1-lda_feature.current_user_utterance__topic_37',0.0000,1,0.0020,45
43,8.1,b'8.1-lda_feature.current_user_utterance__topic_48',0.0000,54,0.0019,46
61,8.1,b'8.1-lda_feature.next_system_utterance__topic_19',0.0000,36,0.0019,47
40,8.1,b'8.1-lda_feature.current_user_utterance__topic_45',0.0000,57,0.0018,48
38,8.1,b'8.1-lda_feature.current_user_utterance__topic_43',0.0000,59,0.0017,49
47,8.1,b'8.1-lda_feature.current_user_utterance__topic_7',0.0000,50,0.0017,50
30,8.1,b'8.1-lda_feature.current_user_utterance__topic_36',0.0000,31,0.0017,51
59,8.1,b'8.1-lda_feature.next_system_utterance__topic_17',0.0000,38,0.0016,52
60,8.1,b'8.1-lda_feature.next_system_utterance__topic_18',0.0000,37,0.0015,53
55,8.1,b'8.1-lda_feature.next_system_utterance__topic_13',0.0000,42,0.0012,54
44,8.1,b'8.1-lda_feature.current_user_utterance__topic_49',0.0000,53,0.0011,55
57,8.1,b'8.1-lda_feature.next_system_utterance__topic_15',0.0000,40,0.0011,56
56,8.1,b'8.1-lda_feature.next_system_utterance__topic_14',0.0000,41,0.0011,57
46,8.1,b'8.1-lda_feature.current_user_utterance__topic_6',0.0000,51,0.0011,58
41,8.1,b'8.1-lda_feature.current_user_utterance__topic_46',0.0000,56,0.0010,59
37,8.1,b'8.1-lda_feature.current_user_utterance__topic_42',0.0000,60,0.0008,60
45,8.1,b'8.1-lda_feature.current_user_utterance__topic_5',0.0000,52,0.0008,61
29,8.1,b'8.1-lda_feature.current_user_utterance__topic_35',0.0000,2,0.0008,62
62,8.1,b'8.1-lda_feature.next_system_utterance__topic_2',0.0000,35,0.0008,63
53,8.1,b'8.1-lda_feature.next_system_utterance__topic_11',0.0000,44,0.0006,64
