id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
4223,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',2188.7270,2,1.0000,0
58,5,b'5-phrase_feature__next_noun_phrases__have_overlap',0.0000,1026,0.2232,1
1692,5,b'5-phrase_feature__noun_phrases__next_system_utterance__regent_street',50.0564,255,0.1211,2
31,1,b'1-utterance_length.next_system_utterance__utterance_length',301.5740,55,0.1092,3
1576,5,b'5-phrase_feature__noun_phrases__next_system_utterance__parade',19.4265,854,0.0677,4
3716,7,b'7-syntactic_feature__root_word__next_system_utterance__help',79.9664,144,0.0656,5
2221,5,b'5-phrase_feature__noun_phrases__next_user_utterance__good_bye',554.4238,13,0.0652,6
4003,7,b'7-syntactic_feature__root_word__next_user_utterance__thank',774.3776,7,0.0601,7
1496,5,b'5-phrase_feature__noun_phrases__next_system_utterance__loch_fyne',28.2742,539,0.0551,8
1940,5,b'5-phrase_feature__noun_phrases__next_user_utterance__area',97.6922,112,0.0485,9
3726,7,b'7-syntactic_feature__root_word__next_system_utterance__let',253.6060,59,0.0444,10
28,3,b'3-time_feature__time_ratio',170.5127,76,0.0434,11
1564,5,b'5-phrase_feature__noun_phrases__next_system_utterance__old_schools',24.8597,726,0.0405,12
1318,5,b'5-phrase_feature__noun_phrases__next_system_utterance__example',1813.1816,3,0.0400,13
1378,5,b'5-phrase_feature__noun_phrases__next_system_utterance__great_pub',21.6602,800,0.0398,14
2192,5,b'5-phrase_feature__noun_phrases__next_user_utterance__food',18.5836,899,0.0357,15
3748,7,b'7-syntactic_feature__root_word__next_system_utterance__road',18.3329,909,0.0322,16
1801,5,b'5-phrase_feature__noun_phrases__next_system_utterance__stow_road',32.6287,460,0.0293,17
25,2.3.1,b'2.3.1-action_jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,1024,0.0264,18
1251,5,b'5-phrase_feature__noun_phrases__next_system_utterance__church',85.6462,126,0.0237,19
4137,7,b'7-syntactic_feature__subj_word__next_system_utterance__baker',44.5004,301,0.0229,20
4199,7,b'7-syntactic_feature__subj_word__next_system_utterance__seoul',22.8778,773,0.0224,21
42,2.1,b'2.1-user_action_words.next_user_utterance__food',18.5488,901,0.0216,22
3169,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,1029,0.0216,23
3742,7,b'7-syntactic_feature__root_word__next_system_utterance__pound',30.8977,494,0.0212,24
4042,7,b'7-syntactic_feature__root_word__next_user_utterance__ye',102.8412,105,0.0199,25
1602,5,b'5-phrase_feature__noun_phrases__next_system_utterance__portraits_exhibition',30.4923,502,0.0189,26
1149,5,b'5-phrase_feature__noun_phrases__next_system_utterance__castle',107.3777,99,0.0182,27
3712,7,b'7-syntactic_feature__root_word__next_system_utterance__ha',32.6777,458,0.0167,28
3170,7,b'7-syntactic_feature__next_subj_words_overlap',0.0000,1033,0.0165,29
30,3,b'3-time_feature__turns_to_end',10060.3908,0,0.0164,30
81,5,b'5-phrase_feature__noun_phrases__current_user_utterance__address',517.1957,18,0.0156,31
3727,7,b'7-syntactic_feature__root_word__next_system_utterance__like',617.6721,10,0.0154,32
1240,5,b'5-phrase_feature__noun_phrases__next_system_utterance__chesterton_part',46.7382,284,0.0146,33
59,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,1027,0.0143,34
1702,5,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_serving_spanish',27.5288,622,0.0140,35
2003,5,b'5-phrase_feature__noun_phrases__next_user_utterance__bye',560.2088,12,0.0138,36
1079,5,b'5-phrase_feature__noun_phrases__next_system_utterance__bakers',80.9973,140,0.0128,37
3818,7,b'7-syntactic_feature__root_word__next_user_utterance__christ',15.4398,1020,0.0127,38
1238,5,b'5-phrase_feature__noun_phrases__next_system_utterance__chesterton',76.8686,150,0.0119,39
4167,7,b'7-syntactic_feature__subj_word__next_system_utterance__fyne',16.6561,959,0.0112,40
26,3,b'3-time_feature__end_of_session',220.2308,65,0.0111,41
3197,7,b'7-syntactic_feature__obj_word__current_user_utterance__number',26.9389,672,0.0111,42
3553,7,b'7-syntactic_feature__root_word__current_user_utterance__ye',24.1657,739,0.0107,43
2182,5,b'5-phrase_feature__noun_phrases__next_user_utterance__fen_ditton_area',33.9202,430,0.0106,44
3677,7,b'7-syntactic_feature__root_word__next_system_utterance__american',19.4176,856,0.0105,45
1379,5,b'5-phrase_feature__noun_phrases__next_system_utterance__great_restaurant',210.5947,67,0.0105,46
