id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
33052,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n1',295.9841,30,1.0000,0
31442,5,b'5-phrase_feature__noun_phrases__next_system_utterance__great',279.4974,34,0.9617,1
30,3,b'3-time_feature__end_of_session',272.2220,36,0.7639,2
44785,7,b'7-syntactic_feature__root_word__next_system_utterance__alright',168.0968,89,0.7297,3
29097,5,b'5-phrase_feature__noun_phrases__next_system_utterance__alright',169.3287,87,0.6687,4
7246,4.1,b'4.1-ngram.next_system_utterance__didn',80.2682,153,0.5940,5
30962,5,b'5-phrase_feature__noun_phrases__next_system_utterance__example',743.7167,9,0.5059,6
43714,7,b'7-syntactic_feature__obj_word__next_system_utterance__that',285.7022,32,0.3738,7
47170,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,258,0.2924,8
33732,5,b'5-phrase_feature__noun_phrases__next_system_utterance__person',64.3151,208,0.2537,9
36155,5,b'5-phrase_feature__noun_phrases__next_system_utterance__yes/no',351.6712,18,0.2526,10
47033,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1005',0.0000,394,0.2488,11
35566,5,b'5-phrase_feature__noun_phrases__next_system_utterance__time',246.1264,46,0.2395,12
32038,5,b'5-phrase_feature__noun_phrases__next_system_utterance__items',178.0366,84,0.2385,13
44426,7,b'7-syntactic_feature__root_word__current_user_utterance__add',106.3339,115,0.2285,14
47154,4.3.1,b'4.3.1-jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,257,0.2129,15
45201,7,b'7-syntactic_feature__root_word__next_system_utterance__great',279.0882,35,0.1689,16
47026,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=10',0.0000,401,0.1681,17
47163,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,256,0.1662,18
45135,7,b'7-syntactic_feature__root_word__next_system_utterance__find',344.4768,20,0.1658,19
7333,4.1,b'4.1-ngram.next_system_utterance__discard',222.9657,54,0.1611,20
45479,7,b'7-syntactic_feature__root_word__next_system_utterance__ntri',242.0051,47,0.1569,21
47024,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=0',0.0000,403,0.1522,22
43418,7,b'7-syntactic_feature__obj_word__next_system_utterance__item',270.4851,37,0.1415,23
33120,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_nhere',251.1650,43,0.1408,24
45392,7,b'7-syntactic_feature__root_word__next_system_utterance__milk',69.2227,188,0.1407,25
18809,4.1,b'4.1-ngram.next_system_utterance__reminder ntry',62.8033,212,0.1239,26
45492,7,b'7-syntactic_feature__root_word__next_system_utterance__ok',56.2694,232,0.1237,27
47161,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,269,0.1176,28
31497,5,b'5-phrase_feature__noun_phrases__next_system_utterance__group_members',71.7207,180,0.1107,29
44739,7,b"7-syntactic_feature__root_word__next_system_utterance__''",339.6939,21,0.1097,30
47025,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1',0.0000,402,0.1073,31
33357,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ok',162.9005,92,0.1071,32
45576,7,b'7-syntactic_feature__root_word__next_system_utterance__pleas',85.1059,145,0.1059,33
40605,6,b'6-entity_feature__entity__next_system_utterance__\\_NUMBER',197.4073,78,0.1044,34
2792,1,b'1-utterance_length.next_system_utterance__utterance_length',897.9034,8,0.1041,35
16927,4.1,b'4.1-ngram.next_system_utterance__nyou discard request',246.7700,44,0.1027,36
34138,5,b'5-phrase_feature__noun_phrases__next_system_utterance__reminder',105.2941,116,0.1023,37
