id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
8559,4.1,b'4.1-ngram.next_system_utterance__sorry',663.5020,4,1.0000,0
36003,4.3.1,b'4.3.1-jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,859,0.3766,1
5024,4.1,b'4.1-ngram.next_system_utterance__don',368.4234,11,0.2623,2
34433,7,b'7-syntactic_feature__subj_word__next_system_utterance__i',1931.1082,0,0.2338,3
34980,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=100',0.0000,520,0.0752,4
36006,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,862,0.0712,5
23350,5,b'5-phrase_feature__noun_phrases__next_system_utterance__turning',240.5849,20,0.0641,6
32996,7,b'7-syntactic_feature__root_word__next_system_utterance__look',172.2649,34,0.0505,7
36005,5,b'5-phrase_feature__next_noun_phrases__have_overlap',0.0000,860,0.0427,8
5833,4.1,b'4.1-ngram.next_system_utterance__help',575.0181,5,0.0423,9
34986,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1005',0.0000,514,0.0415,10
33312,7,b'7-syntactic_feature__root_word__next_system_utterance__turn',68.4163,139,0.0414,11
34985,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1004',0.0000,515,0.0382,12
20552,5,b'5-phrase_feature__noun_phrases__next_system_utterance__minutes',103.8777,70,0.0368,13
33342,7,b'7-syntactic_feature__root_word__next_system_utterance__want',96.1046,73,0.0363,14
44,3,b'3-time_feature__end_of_session',110.1752,60,0.0353,15
35039,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1053',0.0000,461,0.0348,16
33036,7,b'7-syntactic_feature__root_word__next_system_utterance__need',165.1823,35,0.0317,17
33274,7,b'7-syntactic_feature__root_word__next_system_utterance__tell',293.9360,14,0.0311,18
34978,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1',0.0000,522,0.0300,19
21029,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ok',118.6848,53,0.0276,20
22237,5,b'5-phrase_feature__noun_phrases__next_system_utterance__seconds',45.3290,243,0.0264,21
35090,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=11',0.0000,606,0.0249,22
