id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
30,3,b'3-time_feature__time_ratio',251.2757,52,1.0000,0
3348,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',1521.9407,2,0.8382,1
3474,9.2.1,b'9.2.1-w2v_similarity.next_user_utterance_pairs__cosine',0.0000,311,0.8014,2
1424,5,b'5-phrase_feature__noun_phrases__next_system_utterance__road',232.5560,55,0.5234,3
1584,5,b'5-phrase_feature__noun_phrases__next_system_utterance__street',225.1980,59,0.4804,4
2950,7,b'7-syntactic_feature__root_word__next_system_utterance__like',1172.1812,3,0.4663,5
3175,7,b'7-syntactic_feature__root_word__next_user_utterance__thank',938.0234,4,0.4102,6
3467,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,282,0.3629,7
3400,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=0',0.0000,310,0.3003,8
2965,7,b'7-syntactic_feature__root_word__next_system_utterance__sorri',467.9169,22,0.2764,9
1777,5,b'5-phrase_feature__noun_phrases__next_user_utterance__bye',842.5880,5,0.2744,10
1208,5,b'5-phrase_feature__noun_phrases__next_system_utterance__looking',367.7857,42,0.2546,11
3465,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,283,0.2226,12
32,3,b'3-time_feature__turns_to_end',7328.0899,0,0.2017,13
65,5,b'5-phrase_feature__noun_phrases__current_user_utterance__address',425.7890,27,0.1936,14
3464,2.3.1,b'2.3.1-action_jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,273,0.1889,15
438,5,b'5-phrase_feature__noun_phrases__current_user_utterance__number',410.6642,32,0.1844,16
1,2.1,b'2.1-user_action_words.current_user_utterance__address',426.6824,26,0.1765,17
15,2.1,b'2.1-user_action_words.current_user_utterance__number',410.6642,31,0.1673,18
504,5,b'5-phrase_feature__noun_phrases__current_user_utterance__post_code',116.1049,104,0.1467,19
1288,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nice_restaurant',86.2284,132,0.1423,20
