id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
30,3,b'3-time_feature__end_of_session',272.2220,35,1.0000,0
8699,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_nhere',251.1650,42,0.4643,1
20347,7,b'7-syntactic_feature__root_word__next_system_utterance__ad',267.7295,37,0.4290,2
20364,7,b'7-syntactic_feature__root_word__next_system_utterance__alright',168.0968,80,0.2851,3
19293,7,b'7-syntactic_feature__obj_word__next_system_utterance__that',285.7022,31,0.2511,4
4676,5,b'5-phrase_feature__noun_phrases__next_system_utterance__alright',169.3287,78,0.2401,5
17945,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,128,0.2003,6
8782,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nhere',260.2771,40,0.1872,7
7021,5,b'5-phrase_feature__noun_phrases__next_system_utterance__great',279.4974,33,0.1852,8
22683,8.1,b'8.1-lda_feature.next_system_utterance__topic_36',0.0000,167,0.1819,9
8936,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ok',162.9005,81,0.1750,10
20780,7,b'7-syntactic_feature__root_word__next_system_utterance__great',279.0882,34,0.1705,11
8631,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n1',295.9841,29,0.1529,12
20714,7,b'7-syntactic_feature__root_word__next_system_utterance__find',344.4768,20,0.1465,13
8888,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nyou',1238.2639,1,0.1417,14
20005,7,b'7-syntactic_feature__root_word__current_user_utterance__add',106.3339,100,0.1328,15
6541,5,b'5-phrase_feature__noun_phrases__next_system_utterance__example',743.7167,9,0.1303,16
7918,5,b'5-phrase_feature__noun_phrases__next_system_utterance__learning',214.5064,64,0.1295,17
65,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,141,0.1112,18
7617,5,b'5-phrase_feature__noun_phrases__next_system_utterance__items',178.0366,75,0.1040,19
22696,8.1,b'8.1-lda_feature.next_system_utterance__topic_48',0.0000,180,0.1022,20
22698,8.1,b'8.1-lda_feature.next_system_utterance__topic_5',0.0000,165,0.1020,21
22674,8.1,b'8.1-lda_feature.next_system_utterance__topic_28',0.0000,267,0.0977,22
10129,5,b'5-phrase_feature__noun_phrases__next_system_utterance__request',1501.9779,0,0.0945,23
63,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,142,0.0909,24
22682,8.1,b'8.1-lda_feature.next_system_utterance__topic_35',0.0000,217,0.0901,25
22606,8.1,b'8.1-lda_feature.current_user_utterance__topic_11',0.0000,144,0.0896,26
8053,5,b'5-phrase_feature__noun_phrases__next_system_utterance__list',169.7379,77,0.0820,27
11734,5,b'5-phrase_feature__noun_phrases__next_system_utterance__yes/no',351.6712,18,0.0740,28
7,2.1,b'2.1-user_action_words.current_user_utterance__item',117.9209,94,0.0731,29
9717,5,b'5-phrase_feature__noun_phrases__next_system_utterance__reminder',105.2941,101,0.0680,30
4528,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nhere',259.5465,41,0.0659,31
21447,7,b'7-syntactic_feature__root_word__next_system_utterance__understand',201.7096,69,0.0647,32
22668,8.1,b'8.1-lda_feature.next_system_utterance__topic_22',0.0000,261,0.0629,33
22687,8.1,b'8.1-lda_feature.next_system_utterance__topic_4',0.0000,171,0.0628,34
22715,8.1,b'8.1-lda_feature.next_user_utterance__topic_2',0.0000,162,0.0611,35
22657,8.1,b'8.1-lda_feature.next_system_utterance__topic_12',0.0000,286,0.0580,36
20218,7,b'7-syntactic_feature__root_word__current_user_utterance__remind',209.8761,67,0.0564,37
18997,7,b'7-syntactic_feature__obj_word__next_system_utterance__item',270.4851,36,0.0545,38
16184,6,b'6-entity_feature__entity__next_system_utterance__\\_NUMBER',197.4073,71,0.0532,39
22661,8.1,b'8.1-lda_feature.next_system_utterance__topic_16',0.0000,283,0.0517,40
22669,8.1,b'8.1-lda_feature.next_system_utterance__topic_23',0.0000,262,0.0504,41
22692,8.1,b'8.1-lda_feature.next_system_utterance__topic_44',0.0000,176,0.0503,42
8683,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n7',129.8713,90,0.0494,43
11145,5,b'5-phrase_feature__noun_phrases__next_system_utterance__time',246.1264,43,0.0485,44
21829,7,b'7-syntactic_feature__root_word__next_user_utterance__ye',315.2330,23,0.0480,45
8676,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n5',185.8872,73,0.0429,46
22702,8.1,b'8.1-lda_feature.next_system_utterance__topic_9',0.0000,149,0.0427,47
21155,7,b'7-syntactic_feature__root_word__next_system_utterance__pleas',85.1059,122,0.0424,48
21218,7,b'7-syntactic_feature__root_word__next_system_utterance__rephras',101.5515,102,0.0416,49
22753,8.2.1,b'8.2.1-lda_similarity.next_user_utterance_pairs__cosine',0.0000,145,0.0403,50
22626,8.1,b'8.1-lda_feature.current_user_utterance__topic_3',0.0000,237,0.0401,51
64,5,b'5-phrase_feature__next_noun_phrases__have_overlap',0.0000,136,0.0389,52
22673,8.1,b'8.1-lda_feature.next_system_utterance__topic_27',0.0000,266,0.0380,53
21216,7,b'7-syntactic_feature__root_word__next_system_utterance__remov',121.4450,92,0.0374,54
36,1,b'1-utterance_length.next_user_utterance__utterance_length',285.2474,32,0.0359,55
22686,8.1,b'8.1-lda_feature.next_system_utterance__topic_39',0.0000,170,0.0359,56
22699,8.1,b'8.1-lda_feature.next_system_utterance__topic_6',0.0000,164,0.0352,57
22714,8.1,b'8.1-lda_feature.next_user_utterance__topic_19',0.0000,161,0.0344,58
0,1,b'1-utterance_length.current_user_utterance__utterance_length',223.7570,48,0.0342,59
22618,8.1,b'8.1-lda_feature.current_user_utterance__topic_22',0.0000,248,0.0321,60
22724,8.1,b'8.1-lda_feature.next_user_utterance__topic_28',0.0000,207,0.0287,61
8632,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n10',81.7769,125,0.0284,62
22675,8.1,b'8.1-lda_feature.next_system_utterance__topic_29',0.0000,268,0.0279,63
22685,8.1,b'8.1-lda_feature.next_system_utterance__topic_38',0.0000,169,0.0275,64
8776,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nfor_example',1040.3301,4,0.0273,65
22667,8.1,b'8.1-lda_feature.next_system_utterance__topic_21',0.0000,260,0.0255,66
22672,8.1,b'8.1-lda_feature.next_system_utterance__topic_26',0.0000,264,0.0254,67
22451,7,b'7-syntactic_feature__subj_word__next_system_utterance__titl',506.3669,11,0.0253,68
4527,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nfor_example',1040.3301,5,0.0250,69
8775,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nfor',1040.3301,3,0.0246,70
22666,8.1,b'8.1-lda_feature.next_system_utterance__topic_20',0.0000,259,0.0242,71
