id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
3267,7,b'7-syntactic_feature__subj_word__current_user_utterance__babi',8.3925,469,1.0000,0
1678,7,b'7-syntactic_feature__root_word__current_user_utterance__resum',11.9123,390,0.2554,1
1794,7,b'7-syntactic_feature__root_word__current_user_utterance__what',34.1003,169,0.2494,2
1701,7,b'7-syntactic_feature__root_word__current_user_utterance__shuffl',9.8250,430,0.1830,3
3682,7,b'7-syntactic_feature__subj_word__next_system_utterance__chanc',8.3925,460,0.1682,4
2242,7,b'7-syntactic_feature__root_word__next_system_utterance__hi',13.0816,366,0.1150,5
1,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,512,0.1129,6
1194,7,b'7-syntactic_feature__obj_word__next_user_utterance__pandora',9.1850,440,0.0858,7
2325,7,b'7-syntactic_feature__root_word__next_system_utterance__know',726.7511,1,0.0848,8
1979,7,b'7-syntactic_feature__root_word__next_system_utterance__avail',9.9648,417,0.0784,9
830,7,b'7-syntactic_feature__obj_word__next_system_utterance__screen',21.3254,232,0.0767,10
2744,7,b'7-syntactic_feature__root_word__next_user_utterance__10',41.9590,74,0.0641,11
2,7,b'7-syntactic_feature__next_subj_words_overlap',0.0000,514,0.0637,12
699,7,b'7-syntactic_feature__obj_word__next_system_utterance__it',107.4299,20,0.0602,13
467,7,b'7-syntactic_feature__obj_word__current_user_utterance__timer',76.8242,33,0.0594,14
560,7,b'7-syntactic_feature__obj_word__next_system_utterance__app',146.2038,12,0.0582,15
2006,7,b'7-syntactic_feature__root_word__next_system_utterance__birthday',8.3925,500,0.0570,16
1963,7,b'7-syntactic_feature__root_word__next_system_utterance__answer',57.4095,48,0.0569,17
1799,7,b'7-syntactic_feature__root_word__current_user_utterance__won',10.4474,408,0.0557,18
3540,7,b'7-syntactic_feature__subj_word__current_user_utterance__temperatur',18.0117,269,0.0515,19
3634,7,b'7-syntactic_feature__subj_word__next_system_utterance__answer',16.3956,310,0.0515,20
2993,7,b'7-syntactic_feature__root_word__next_user_utterance__mile',16.7849,297,0.0512,21
2313,7,b'7-syntactic_feature__root_word__next_system_utterance__it',31.2336,181,0.0468,22
1674,7,b'7-syntactic_feature__root_word__current_user_utterance__remov',125.8770,15,0.0458,23
2043,7,b'7-syntactic_feature__root_word__next_system_utterance__car',41.9590,112,0.0435,24
739,7,b'7-syntactic_feature__obj_word__next_system_utterance__me',309.9814,2,0.0414,25
1485,7,b'7-syntactic_feature__root_word__current_user_utterance__eastern',83.9180,30,0.0340,26
2357,7,b'7-syntactic_feature__root_word__next_system_utterance__love',41.9590,81,0.0329,27
1965,7,b'7-syntactic_feature__root_word__next_system_utterance__apolog',254.6443,5,0.0321,28
2369,7,b'7-syntactic_feature__root_word__next_system_utterance__mean',13.9324,359,0.0309,29
1667,7,b'7-syntactic_feature__root_word__current_user_utterance__receiv',8.3925,507,0.0305,30
1801,7,b'7-syntactic_feature__root_word__current_user_utterance__work',13.0816,365,0.0297,31
2165,7,b'7-syntactic_feature__root_word__next_system_utterance__expect',15.0248,349,0.0287,32
2890,7,b'7-syntactic_feature__root_word__next_user_utterance__fine',41.9590,77,0.0274,33
1477,7,b'7-syntactic_feature__root_word__current_user_utterance__do',17.9329,272,0.0253,34
2058,7,b'7-syntactic_feature__root_word__next_system_utterance__check',23.7897,215,0.0249,35
579,7,b'7-syntactic_feature__obj_word__next_system_utterance__bright',23.1467,223,0.0247,36
1744,7,b'7-syntactic_feature__root_word__current_user_utterance__terror',8.3925,503,0.0239,37
0,7,b'7-syntactic_feature__next_obj_words_overlap',0.0000,513,0.0233,38
1734,7,b'7-syntactic_feature__root_word__current_user_utterance__surpris',41.9590,142,0.0231,39
2868,7,b'7-syntactic_feature__root_word__next_user_utterance__door',18.1670,267,0.0230,40
2391,7,b'7-syntactic_feature__root_word__next_system_utterance__name',31.7459,176,0.0227,41
2092,7,b'7-syntactic_feature__root_word__next_system_utterance__continu',41.9590,96,0.0219,42
203,7,b'7-syntactic_feature__obj_word__current_user_utterance__hallway',14.7173,353,0.0213,43
2707,7,b'7-syntactic_feature__root_word__next_system_utterance__went',48.4269,56,0.0212,44
2974,7,b'7-syntactic_feature__root_word__next_user_utterance__long',41.9590,84,0.0202,45
1805,7,b'7-syntactic_feature__root_word__current_user_utterance__ye',57.6923,46,0.0200,46
558,7,b'7-syntactic_feature__obj_word__next_system_utterance__answer',12.4594,378,0.0193,47
3703,7,b'7-syntactic_feature__subj_word__next_system_utterance__contessa',15.6168,340,0.0189,48
1643,7,b'7-syntactic_feature__root_word__current_user_utterance__polic',41.9590,150,0.0185,49
3128,7,b'7-syntactic_feature__root_word__next_user_utterance__sour',41.9590,64,0.0182,50
2729,7,b'7-syntactic_feature__root_word__next_system_utterance__yeah',41.9590,70,0.0181,51
3068,7,b'7-syntactic_feature__root_word__next_user_utterance__ranal',41.9590,85,0.0180,52
2234,7,b'7-syntactic_feature__root_word__next_system_utterance__heard',15.2534,347,0.0180,53
1673,7,b'7-syntactic_feature__root_word__current_user_utterance__remind',25.4900,197,0.0174,54
21,7,b'7-syntactic_feature__obj_word__current_user_utterance__altern',25.1774,203,0.0174,55
2237,7,b'7-syntactic_feature__root_word__next_system_utterance__help',237.1259,6,0.0171,56
1778,7,b'7-syntactic_feature__root_word__current_user_utterance__video',16.7849,305,0.0168,57
2118,7,b'7-syntactic_feature__root_word__next_system_utterance__degre',15.7526,317,0.0167,58
499,7,b'7-syntactic_feature__obj_word__current_user_utterance__volum',47.4452,58,0.0164,59
2247,7,b'7-syntactic_feature__root_word__next_system_utterance__home',9.1850,439,0.0162,60
466,7,b'7-syntactic_feature__obj_word__current_user_utterance__time',21.2691,234,0.0162,61
682,7,b'7-syntactic_feature__obj_word__next_system_utterance__high',10.6089,406,0.0161,62
3076,7,b'7-syntactic_feature__root_word__next_user_utterance__reduc',8.3925,457,0.0160,63
2887,7,b'7-syntactic_feature__root_word__next_user_utterance__fiction',41.9590,91,0.0159,64
4120,7,b'7-syntactic_feature__subj_word__next_user_utterance__esther',41.9590,115,0.0144,65
760,7,b'7-syntactic_feature__obj_word__next_system_utterance__music',10.2874,410,0.0143,66
2159,7,b'7-syntactic_feature__root_word__next_system_utterance__episod',41.9590,62,0.0140,67
2817,7,b'7-syntactic_feature__root_word__next_user_utterance__cat',10.2633,411,0.0140,68
261,7,b'7-syntactic_feature__obj_word__current_user_utterance__love',110.0904,18,0.0139,69
302,7,b'7-syntactic_feature__obj_word__current_user_utterance__nest',11.2519,402,0.0136,70
3119,7,b'7-syntactic_feature__root_word__next_user_utterance__smart',9.9638,423,0.0134,71
2004,7,b'7-syntactic_feature__root_word__next_system_utterance__bigpicturebigsound.com',8.3925,470,0.0131,72
1973,7,b'7-syntactic_feature__root_word__next_system_utterance__ascii',8.3925,502,0.0128,73
3999,7,b'7-syntactic_feature__subj_word__next_system_utterance__warrior',15.6168,344,0.0128,74
718,7,b'7-syntactic_feature__obj_word__next_system_utterance__leo',9.0015,449,0.0125,75
256,7,b'7-syntactic_feature__obj_word__current_user_utterance__light',30.0191,182,0.0124,76
1532,7,b'7-syntactic_feature__root_word__current_user_utterance__hey',33.5307,170,0.0122,77
1739,7,b'7-syntactic_feature__root_word__current_user_utterance__tallest',8.3925,504,0.0122,78
2543,7,b'7-syntactic_feature__root_word__next_system_utterance__sandwich.should',41.9590,86,0.0121,79
3960,7,b'7-syntactic_feature__subj_word__next_system_utterance__temperatur',15.0248,350,0.0118,80
2075,7,b'7-syntactic_feature__root_word__next_system_utterance__cloudi',16.0741,316,0.0116,81
1057,7,b'7-syntactic_feature__obj_word__next_user_utterance__event',41.9590,101,0.0116,82
2605,7,b'7-syntactic_feature__root_word__next_system_utterance__stem',41.9590,67,0.0113,83
1974,7,b'7-syntactic_feature__root_word__next_system_utterance__ask',13.0816,367,0.0111,84
1697,7,b'7-syntactic_feature__root_word__current_user_utterance__set',53.4387,53,0.0109,85
3190,7,b'7-syntactic_feature__root_word__next_user_utterance__volum',21.4269,231,0.0107,86
2181,7,b'7-syntactic_feature__root_word__next_system_utterance__fill',20.1402,247,0.0105,87
1032,7,b'7-syntactic_feature__obj_word__next_user_utterance__decemb',41.9590,126,0.0104,88
450,7,b'7-syntactic_feature__obj_word__current_user_utterance__task',15.6168,318,0.0103,89
3345,7,b'7-syntactic_feature__subj_word__current_user_utterance__email',41.9590,137,0.0102,90
2445,7,b'7-syntactic_feature__root_word__next_system_utterance__play',60.3412,45,0.0098,91
854,7,b'7-syntactic_feature__obj_word__next_system_utterance__sport',41.9590,147,0.0098,92
2379,7,b'7-syntactic_feature__root_word__next_system_utterance__mix',74.6007,35,0.0098,93
818,7,b'7-syntactic_feature__obj_word__next_system_utterance__remind',46.0358,59,0.0098,94
2754,7,b'7-syntactic_feature__root_word__next_user_utterance__abl',41.9590,93,0.0097,95
762,7,b'7-syntactic_feature__obj_word__next_system_utterance__name',147.9556,11,0.0096,96
899,7,b'7-syntactic_feature__obj_word__next_system_utterance__tri',48.4269,57,0.0096,97
3601,7,b'7-syntactic_feature__subj_word__current_user_utterance__you',16.2033,311,0.0094,98
1590,7,b'7-syntactic_feature__root_word__current_user_utterance__minut',9.9648,418,0.0091,99
2909,7,b'7-syntactic_feature__root_word__next_user_utterance__glee',41.9590,78,0.0091,100
1369,7,b"7-syntactic_feature__root_word__current_user_utterance__'s",26.1235,195,0.0091,101
1502,7,b'7-syntactic_feature__root_word__current_user_utterance__flay',41.9590,105,0.0090,102
742,7,b'7-syntactic_feature__obj_word__next_system_utterance__messag',29.5924,185,0.0089,103
374,7,b'7-syntactic_feature__obj_word__current_user_utterance__remind',54.5186,52,0.0089,104
2807,7,b'7-syntactic_feature__root_word__next_user_utterance__buy',16.7849,298,0.0086,105
1642,7,b'7-syntactic_feature__root_word__current_user_utterance__pleas',8.8508,451,0.0085,106
1610,7,b'7-syntactic_feature__root_word__current_user_utterance__next',23.4252,219,0.0085,107
2320,7,b'7-syntactic_feature__root_word__next_system_utterance__keep',125.8770,16,0.0085,108
3147,7,b'7-syntactic_feature__root_word__next_user_utterance__surpris',20.1402,244,0.0083,109
494,7,b'7-syntactic_feature__obj_word__current_user_utterance__video',14.3694,356,0.0082,110
2344,7,b'7-syntactic_feature__root_word__next_system_utterance__like',88.2918,27,0.0078,111
1089,7,b'7-syntactic_feature__obj_word__next_user_utterance__girl',17.4634,279,0.0077,112
1029,7,b'7-syntactic_feature__obj_word__next_user_utterance__danc',8.3925,479,0.0077,113
3566,7,b'7-syntactic_feature__subj_word__current_user_utterance__uk',16.7849,285,0.0077,114
19,7,b'7-syntactic_feature__obj_word__current_user_utterance__album',26.1633,193,0.0077,115
2499,7,b'7-syntactic_feature__root_word__next_system_utterance__recogn',28.1303,189,0.0076,116
725,7,b'7-syntactic_feature__obj_word__next_system_utterance__light',32.0872,173,0.0076,117
902,7,b'7-syntactic_feature__obj_word__next_system_utterance__tv',16.8148,283,0.0076,118
2872,7,b'7-syntactic_feature__root_word__next_user_utterance__eastern',83.9180,32,0.0076,119
1363,7,b'7-syntactic_feature__obj_word__next_user_utterance__yogurt',41.9590,116,0.0075,120
