id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
30,3,b'3-time_feature__time_ratio',251.2757,52,1.0000,0
3175,7,b'7-syntactic_feature__root_word__next_user_utterance__thank',938.0234,4,0.9574,1
3348,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',1521.9407,2,0.9383,2
1584,5,b'5-phrase_feature__noun_phrases__next_system_utterance__street',225.1980,59,0.7841,3
1777,5,b'5-phrase_feature__noun_phrases__next_user_utterance__bye',842.5880,5,0.7141,4
1208,5,b'5-phrase_feature__noun_phrases__next_system_utterance__looking',367.7857,42,0.6822,5
1424,5,b'5-phrase_feature__noun_phrases__next_system_utterance__road',232.5560,55,0.6785,6
61,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,130,0.6069,7
63,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,132,0.4807,8
27,2.3.1,b'2.3.1-action_jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,129,0.3739,9
2950,7,b'7-syntactic_feature__root_word__next_system_utterance__like',1172.1812,3,0.3628,10
1418,5,b'5-phrase_feature__noun_phrases__next_system_utterance__right',335.9529,44,0.3017,11
0,1,b'1-utterance_length.current_user_utterance__utterance_length',116.8619,103,0.2872,12
438,5,b'5-phrase_feature__noun_phrases__current_user_utterance__number',410.6642,32,0.2733,13
15,2.1,b'2.1-user_action_words.current_user_utterance__number',410.6642,31,0.2691,14
32,3,b'3-time_feature__turns_to_end',7328.0899,0,0.2672,15
1724,5,b'5-phrase_feature__noun_phrases__next_user_utterance__address',469.2006,21,0.2532,16
504,5,b'5-phrase_feature__noun_phrases__current_user_utterance__post_code',116.1049,104,0.2479,17
3302,7,b'7-syntactic_feature__subj_word__next_system_utterance__i',397.4483,36,0.2397,18
1297,5,b'5-phrase_feature__noun_phrases__next_system_utterance__number',579.7128,12,0.2283,19
1341,5,b'5-phrase_feature__noun_phrases__next_system_utterance__phone_number',579.7128,11,0.2042,20
1340,5,b'5-phrase_feature__noun_phrases__next_system_utterance__phone',579.7128,10,0.2022,21
190,5,b'5-phrase_feature__noun_phrases__current_user_utterance__code',112.5779,108,0.1966,22
65,5,b'5-phrase_feature__noun_phrases__current_user_utterance__address',425.7890,27,0.1879,23
2024,5,b'5-phrase_feature__noun_phrases__next_user_utterance__number',520.1140,17,0.1682,24
2537,7,b'7-syntactic_feature__obj_word__next_user_utterance__bye',767.8040,9,0.1575,25
1567,5,b'5-phrase_feature__noun_phrases__next_system_utterance__something',335.0703,45,0.1553,26
1,2.1,b'2.1-user_action_words.current_user_utterance__address',426.6824,26,0.1546,27
1783,5,b'5-phrase_feature__noun_phrases__next_user_utterance__care',434.4164,25,0.1469,28
49,2.1,b'2.1-user_action_words.next_user_utterance__number',520.1140,16,0.1432,29
2961,7,b'7-syntactic_feature__root_word__next_system_utterance__restaur',167.3413,70,0.1410,30
2573,7,b'7-syntactic_feature__root_word__current_user_utterance__address',139.3320,84,0.1382,31
1911,5,b'5-phrase_feature__noun_phrases__next_user_utterance__goodbye',108.7359,110,0.1336,32
1330,5,b'5-phrase_feature__noun_phrases__next_system_utterance__part',383.2503,39,0.1148,33
3034,7,b'7-syntactic_feature__root_word__next_user_utterance__dont',319.4758,47,0.1110,34
2965,7,b'7-syntactic_feature__root_word__next_system_utterance__sorri',467.9169,22,0.1106,35
1393,5,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_serving',203.3834,62,0.1064,36
35,2.1,b'2.1-user_action_words.next_user_utterance__address',467.7490,23,0.1054,37
521,5,b'5-phrase_feature__noun_phrases__current_user_utterance__priced_restaurant',120.8797,102,0.0926,38
1904,5,b'5-phrase_feature__noun_phrases__next_user_utterance__good_bye',839.6950,6,0.0921,39
36,2.1,b'2.1-user_action_words.next_user_utterance__ani',298.2324,48,0.0898,40
857,5,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge',104.4754,114,0.0779,41
3203,7,b'7-syntactic_feature__root_word__next_user_utterance__ye',212.9693,61,0.0776,42
3113,7,b'7-syntactic_feature__root_word__next_user_utterance__number',165.5871,71,0.0752,43
2701,7,b'7-syntactic_feature__root_word__current_user_utterance__number',163.3082,75,0.0745,44
749,5,b'5-phrase_feature__noun_phrases__current_user_utterance__whats',253.6909,51,0.0735,45
2067,5,b'5-phrase_feature__noun_phrases__next_user_utterance__phone_number',516.6008,18,0.0725,46
479,5,b'5-phrase_feature__noun_phrases__current_user_utterance__phone',407.0356,34,0.0700,47
17,2.1,b'2.1-user_action_words.current_user_utterance__phone',407.0356,35,0.0689,48
2926,7,b'7-syntactic_feature__root_word__next_system_utterance__c.b',129.5442,96,0.0682,49
901,5,b'5-phrase_feature__noun_phrases__next_system_utterance__chesterton',91.8150,127,0.0677,50
3316,7,b'7-syntactic_feature__subj_word__next_system_utterance__number',578.6295,13,0.0676,51
